segmentnr	original	analyzed	translated
['PA_mil_3.4.5:2.4']	“Evameva kho, mahārāja, sampatte kāle vāyāmo akiccakaro bhavati, paṭikacceva vāyāmo kiccakaro bhavatī”ti.	evam eva kho mahā rāja sampatte kāle vāyāmaḥ a kicca karaḥ bhavati paṭikaccā iva vāyāmaḥ kicca karaḥ bhavati iti 	“Even so, sire, when the time has come effort is ineffective; effort made beforehand is effective.”
['PA_mil_3.4.5:3.1']	“Bhiyyo opammaṁ karohī”ti.	bhiyyas opammam karohi iti 	“Make another simile.”
['PA_mil_3.4.5:3.2']	“Taṁ kiṁ maññasi, mahārāja, yadā tvaṁ bubhukkhito bhaveyyāsi, tadā tvaṁ khettaṁ kasāpeyyāsi, sāliṁ ropāpeyyāsi, dhaññaṁ atiharāpeyyāsi ‘bhattaṁ bhuñjissāmī’”ti?	tam kim maññasi mahā rāja yadā tvam bubhukkhitaḥ bhaveyyāsi tadā tvam khettam kasāpeyyāsi sālim ropāpeyyāsi dhaññam atiharāpeyyāsi bhattam bhuñjissāmi iti 	“What do you think, great king? When you are hungry, do you first plough a field, sow it, and then reap the harvest, pound it, winnow it, grind it into flour, and bake cakes, before you eat, or do you eat first and then do all that?”
['PA_mil_3.4.5:3.3']	“Na hi, bhante”ti.	na hi bhantā iti 	“No, Reverend Sir.”
['PA_mil_3.4.5:3.4']	“Evameva kho, mahārāja, sampatte kāle vāyāmo akiccakaro bhavati, paṭikacceva vāyāmo kiccakaro bhavatī”ti.	evam eva kho mahā rāja sampatte kāle vāyāmaḥ a kicca karaḥ bhavati paṭikaccā iva vāyāmaḥ kicca karaḥ bhavati iti 	“So too, great king, when the time has come, striving is useless, and striving beforehand is fruitful.”
['PA_mil_3.4.5:4.1', 'PA_mil_3.4.5:4.2_0']	“Bhiyyo opammaṁ karohī”ti.🔽“Taṁ kiṁ maññasi, mahārāja, yadā te saṅgāmo paccupaṭṭhito bhaveyya, tadā tvaṁ parikhaṁ	bhiyyas opammam karohi iti  tam kim maññasi mahā rāja yadā te saṅgāmaḥ paccupaṭṭhitaḥ bhaveyya tadā tvam 	“Please give me another illustration.”
['PA_mil_3.4.5:4.2_1', 'PA_mil_3.4.5:4.2_2']	khaṇāpeyyāsi, pākāraṁ kārāpeyyāsi, gopuraṁ kārāpeyyāsi, aṭṭālakaṁ kārāpeyyāsi, dhaññaṁ🔽atiharāpeyyāsi, tadā tvaṁ hatthismiṁ sikkheyyāsi, assasmiṁ sikkheyyāsi, rathasmiṁ	khaṇāpeyyā asi pākāram kārāpeyyā asi gopuram kārāpeyyā asi aṭṭālakam kārāpeyyā asi dhañña  tadā tvam hatthismim sikkheyyāsi assasmim sikkheyyāsi rathasmi 	“What do you think, great king? When you are about to do battle, do you first have a trench dug, a rampart built, a wall constructed, a gate set up, and a lookout tower built, and then do you store grain,
['PA_mil_3.4.5:4.2_3']	sikkheyyāsi, dhanusmiṁ sikkheyyāsi, tharusmiṁ sikkheyyāsī”ti?	sikkheyyāsi dhanusmim sikkheyyāsi tharusmim sikkheyyāsi iti 	and then train yourself in elephants, horses, chariots, archery, and swords, or do you do all that afterwards?”
['PA_mil_3.4.5:4.3']	“Na hi, bhante”ti.	na hi bhantā iti 	“No, Reverend Sir.”
['PA_mil_3.4.5:4.4']	“Evameva kho, mahārāja, sampatte kāle vāyāmo akiccakaro bhavati, paṭikacceva vāyāmo kiccakaro bhavati.	evam eva kho mahā rāja sampatte kāle vāyāmaḥ a kicca karaḥ bhavati paṭikaccā iva vāyāmaḥ kicca karaḥ bhavati 	“So too, sire, when the time has come, striving is useless, but striving beforehand is useful.
['PA_mil_3.4.5:4.5']	Bhāsitampetaṁ, mahārāja bhagavatā—	mahā rāja bhagavatā 	And this, sire, was said by the Blessed One:
['PA_mil_3.4.5:5.1']	‘Paṭikacceva taṁ kayirā,	paṭikaccā iva tam kayirā 	‘One should do what is good for oneself🔽before the time has come;
['PA_mil_3.4.5:5.2']	yaṁ jaññā hitamattano;	yam jaññāḥ hita mattano 	The wise one should strive
['PA_mil_3.4.5:5.3', 'PA_mil_3.4.5:5.4']	Na sākaṭikacintāya,🔽mantā dhīro parakkame.	na sākaṭika cintāya  mantā dhīraḥ parakkame 	not with the thought of a carter.
['PA_mil_3.4.5:6.1', 'PA_mil_3.4.5:6.2']	Yathā sākaṭiko maṭṭhaṁ,🔽samaṁ hitvā mahāpathaṁ;	yathā sākaṭikaḥ  samam hitvā mahāpatha 	As a carter, having left🔽the level, good road,
['PA_mil_3.4.5:6.3']	Visamaṁ maggamāruyha,	visamam maggam āruyha 	and having gone on a bad road,
['PA_mil_3.4.5:6.4', 'PA_mil_3.4.5:7.1']	akkhacchinnova jhāyati.🔽Evaṁ dhammā apakkamma,	akkha chinnaḥ uva jhāyati  evam dhammāḥ apakkamma 	is destroyed with his wheels broken,🔽so the fool, having left the Dhamma
['PA_mil_3.4.5:7.2']	adhammamanuvattiya;	adhammam anuvattiya 	and having followed what is not Dhamma,
['PA_mil_3.4.5:7.3']	Mando maccu mukhaṁ patto,	mandaḥ maccu mukham 	is destroyed, having fallen into the mouth of death,
['PA_mil_3.4.5:7.4']	akkhacchinnova jhāyatī’”ti.	akkha chinnaḥ uva jhāyati iti 	like the one with his wheels broken.’“
['PA_mil_3.4.5:8.1']	“Kallosi, bhante nāgasenā”ti.	kallosi bhante nāgasena ati 	“You are skilled, revered Nāgasena.”
['PA_mil_3.4.5:9.1']	Vāyāmakaraṇapañho pañcamo.	vāyāmakaraṇa pañhaḥ pañcamo 	The fifth discussion is concluded.
